"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"1500000US490351142001","Block Group 1, Census Tract 1142, Salt Lake County, Utah","687","79","564","85","400","68","379","62","21","20","164","70","66","41","14","18","52","40","98","56","58","39","40","44","123","53","88","42","35","28",
"1500000US490351142002","Block Group 2, Census Tract 1142, Salt Lake County, Utah","689","89","542","75","419","67","415","65","4","7","123","59","42","43","36","42","6","10","81","51","30","35","51","38","147","62","60","35","87","50",
"1500000US490351143001","Block Group 1, Census Tract 1143, Salt Lake County, Utah","1312","261","997","228","648","190","512","171","136","102","349","148","90","70","0","11","90","70","259","142","84","68","175","127","315","156","47","41","268","150",
"1500000US490351143002","Block Group 2, Census Tract 1143, Salt Lake County, Utah","1035","187","610","170","470","161","307","92","163","130","140","84","56","61","27","43","29","47","84","62","76","61","8","13","425","167","281","137","144","109",
"1500000US490351143003","Block Group 3, Census Tract 1143, Salt Lake County, Utah","1041","214","957","215","667","181","569","157","98","111","290","185","24","40","24","40","0","11","266","177","266","177","0","11","84","62","66","54","18","28",
"1500000US490351143004","Block Group 4, Census Tract 1143, Salt Lake County, Utah","2235","314","1617","240","1234","180","1137","169","97","65","383","199","109","73","87","69","22","25","274","184","140","147","134","114","618","302","224","158","394","240",
"1500000US490351145001","Block Group 1, Census Tract 1145, Salt Lake County, Utah","560","89","520","94","401","87","340","79","61","47","119","52","29","27","19","22","10","16","90","49","49","28","41","43","40","28","40","28","0","11",
"1500000US490351145002","Block Group 2, Census Tract 1145, Salt Lake County, Utah","331","73","270","81","195","73","175","74","20","25","75","49","28","33","28","33","0","11","47","37","34","29","13","20","61","39","47","37","14","16",
"1500000US490351145003","Block Group 3, Census Tract 1145, Salt Lake County, Utah","756","99","546","96","371","77","289","77","82","50","175","80","38","26","26","23","12","13","137","78","78","51","59","49","210","77","79","43","131","62",
"1500000US490351146001","Block Group 1, Census Tract 1146, Salt Lake County, Utah","629","113","553","117","384","119","334","111","50","49","169","104","71","70","61","69","10","16","98","77","81","75","17","26","76","52","61","46","15","24",
"1500000US490351146002","Block Group 2, Census Tract 1146, Salt Lake County, Utah","905","128","786","146","572","132","538","128","34","52","214","130","67","70","54","65","13","23","147","109","49","49","98","101","119","66","119","66","0","11",
"1500000US490351146003","Block Group 3, Census Tract 1146, Salt Lake County, Utah","706","115","623","121","574","127","550","130","24","26","49","39","17","26","17","26","0","11","32","29","32","29","0","11","83","48","83","48","0","11",
"1500000US490351147001","Block Group 1, Census Tract 1147, Salt Lake County, Utah","736","93","614","103","406","103","388","99","18","20","208","87","56","46","56","46","0","11","152","83","96","61","56","54","122","58","77","42","45","35",
"1500000US490351147002","Block Group 2, Census Tract 1147, Salt Lake County, Utah","732","100","602","102","419","104","303","73","116","81","183","82","107","73","62","48","45","53","76","51","47","40","29","32","130","51","114","50","16","19",
"1500000US490351148001","Block Group 1, Census Tract 1148, Salt Lake County, Utah","444","54","428","58","394","61","370","63","24","28","34","27","0","11","0","11","0","11","34","27","34","27","0","11","16","18","16","18","0","11",
"1500000US490351148002","Block Group 2, Census Tract 1148, Salt Lake County, Utah","303","53","254","50","232","54","217","48","15","25","22","16","3","6","3","6","0","11","19","15","19","15","0","11","49","52","13","14","36","50",
"1500000US490351148003","Block Group 3, Census Tract 1148, Salt Lake County, Utah","335","64","301","64","294","65","294","65","0","11","7","12","0","11","0","11","0","11","7","12","7","12","0","11","34","32","34","32","0","11",
"1500000US490351151061","Block Group 1, Census Tract 1151.06, Salt Lake County, Utah","2054","208","1885","176","1701","178","1570","184","131","116","184","119","49","45","34","38","15","21","135","111","119","109","16","25","169","123","152","121","17","28",
"1500000US490351152091","Block Group 1, Census Tract 1152.09, Salt Lake County, Utah","781","87","725","86","679","83","550","71","129","59","46","35","28","24","28","24","0","11","18","23","7","12","11","19","56","43","44","37","12","22",
"1500000US490351152092","Block Group 2, Census Tract 1152.09, Salt Lake County, Utah","814","116","764","120","599","121","335","82","264","99","165","66","24","28","9","14","15","24","141","61","51","41","90","50","50","51","9","15","41","49",
"1500000US490359800001","Block Group 1, Census Tract 9800, Salt Lake County, Utah","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490379420001","Block Group 1, Census Tract 9420, San Juan County, Utah","378","54","299","44","202","42","177","36","25","19","97","28","27","18","27","18","0","11","70","24","70","24","0","11","79","23","75","22","4","7",
"1500000US490379420002","Block Group 2, Census Tract 9420, San Juan County, Utah","416","56","278","42","185","36","180","36","5","8","93","30","21","11","18","12","3","4","72","27","70","27","2","4","138","37","129","34","9","14",
"1500000US490379421001","Block Group 1, Census Tract 9421, San Juan County, Utah","397","57","326","54","192","45","164","37","28","18","134","36","35","18","30","15","5","7","99","29","89","27","10","9","71","18","71","18","0","11",
"1500000US490379421002","Block Group 2, Census Tract 9421, San Juan County, Utah","204","31","145","29","93","25","83","23","10","8","52","21","16","11","14","10","2","3","36","15","35","15","1","3","59","20","50","17","9","9",
"1500000US490379781001","Block Group 1, Census Tract 9781, San Juan County, Utah","481","104","314","84","269","86","217","84","52","57","45","49","13","20","13","20","0","11","32","44","32","44","0","11","167","82","67","58","100","67",
"1500000US490379781002","Block Group 2, Census Tract 9781, San Juan County, Utah","440","88","366","83","299","76","225","68","74","38","67","41","15","21","3","6","12","19","52","38","19","20","33","32","74","43","46","31","28","28",
"1500000US490379781003","Block Group 3, Census Tract 9781, San Juan County, Utah","243","66","183","61","140","50","104","42","36","32","43","35","3","6","3","6","0","11","40","35","24","24","16","24","60","36","50","32","10","17",
"1500000US490379782001","Block Group 1, Census Tract 9782, San Juan County, Utah","379","88","183","78","112","70","84","58","28","39","71","47","0","11","0","11","0","11","71","47","44","37","27","29","196","72","154","60","42","41",
"1500000US490379782002","Block Group 2, Census Tract 9782, San Juan County, Utah","344","61","311","57","268","56","251","56","17","15","43","29","0","11","0","11","0","11","43","29","24","18","19","22","33","21","33","21","0","11",
"1500000US490379782003","Block Group 3, Census Tract 9782, San Juan County, Utah","510","85","368","73","325","68","260","61","65","42","43","31","0","11","0","11","0","11","43","31","11","11","32","29","142","52","92","48","50","30",
"1500000US490379782004","Block Group 4, Census Tract 9782, San Juan County, Utah","246","55","185","52","134","49","96","47","38","30","51","35","16","18","9","13","7","11","35","32","7","8","28","31","61","27","52","24","9","12",
"1500000US490399721001","Block Group 1, Census Tract 9721, Sanpete County, Utah","536","121","443","120","375","113","344","114","31","35","68","73","64","75","64","75","0","11","4","6","4","6","0","11","93","71","83","71","10","17",
"1500000US490399721002","Block Group 2, Census Tract 9721, Sanpete County, Utah","315","67","267","68","230","66","176","53","54","41","37","32","6","10","0","11","6","10","31","31","19","25","12","19","48","29","48","29","0","11",
"1500000US490399721003","Block Group 3, Census Tract 9721, Sanpete County, Utah","378","68","265","53","244","54","219","55","25","25","21","17","0","11","0","11","0","11","21","17","15","13","6","8","113","57","95","55","18","16",
"1500000US490399721004","Block Group 4, Census Tract 9721, Sanpete County, Utah","522","118","484","120","401","125","379","123","22","16","83","49","52","44","35","36","17","26","31","23","12","11","19","21","38","21","28","17","10","11",
"1500000US490399721005","Block Group 5, Census Tract 9721, Sanpete County, Utah","405","70","232","48","219","48","196","46","23","18","13","12","7","8","0","11","7","8","6","9","4","6","2","6","173","61","95","38","78","50",
"1500000US490399721006","Block Group 6, Census Tract 9721, Sanpete County, Utah","411","106","328","95","295","91","242","85","53","45","33","26","18","18","9","13","9","14","15","18","8","13","7","11","83","43","34","18","49","39",
"1500000US490399722001","Block Group 1, Census Tract 9722, Sanpete County, Utah","691","87","609","90","525","85","509","83","16","19","84","43","4","4","4","4","0","11","80","43","60","38","20","21","82","37","57","30","25","19",
"1500000US490399722002","Block Group 2, Census Tract 9722, Sanpete County, Utah","534","77","409","72","384","70","354","69","30","27","25","20","9","11","3","5","6","10","16","17","16","17","0","11","125","41","87","34","38","25",
"1500000US490399723001","Block Group 1, Census Tract 9723, Sanpete County, Utah","249","57","211","59","159","54","138","55","21","19","52","46","18","29","0","11","18","29","34","36","13","13","21","33","38","21","26","18","12","15",
"1500000US490399723002","Block Group 2, Census Tract 9723, Sanpete County, Utah","164","88","154","83","149","83","128","73","21","23","5","9","0","11","0","11","0","11","5","9","5","9","0","11","10","10","10","10","0","11",
"1500000US490399723003","Block Group 3, Census Tract 9723, Sanpete County, Utah","443","61","351","57","294","51","251","45","43","26","57","29","0","11","0","11","0","11","57","29","23","17","34","26","92","32","66","29","26","15",
"1500000US490399723004","Block Group 4, Census Tract 9723, Sanpete County, Utah","205","108","140","72","121","64","85","49","36","32","19","16","5","8","0","11","5","8","14","13","9","9","5","9","65","52","52","46","13","15",
"1500000US490399724001","Block Group 1, Census Tract 9724, Sanpete County, Utah","249","95","137","51","117","44","86","42","31","30","20","26","0","11","0","11","0","11","20","26","0","11","20","26","112","80","28","34","84","71",
"1500000US490399724002","Block Group 2, Census Tract 9724, Sanpete County, Utah","430","99","270","82","248","81","176","57","72","64","22","25","22","25","7","12","15","23","0","11","0","11","0","11","160","81","58","50","102","64",
"1500000US490399724003","Block Group 3, Census Tract 9724, Sanpete County, Utah","529","116","269","90","206","84","78","29","128","77","63","43","0","11","0","11","0","11","63","43","0","11","63","43","260","94","24","23","236","88",
"1500000US490399724004","Block Group 4, Census Tract 9724, Sanpete County, Utah","529","103","444","88","409","90","278","76","131","77","35","24","0","11","0","11","0","11","35","24","27","20","8","13","85","63","34","25","51","64",
"1500000US490399725001","Block Group 1, Census Tract 9725, Sanpete County, Utah","498","62","363","57","311","57","244","56","67","29","52","22","11","12","11","12","0","11","41","20","35","18","6","8","135","48","65","25","70","41",
"1500000US490399725002","Block Group 2, Census Tract 9725, Sanpete County, Utah","590","73","490","70","410","64","338","62","72","48","80","41","32","29","30","28","2","4","48","31","43","30","5","7","100","32","92","32","8","6",
"1500000US490399725003","Block Group 3, Census Tract 9725, Sanpete County, Utah","267","44","203","42","176","39","161","39","15","15","27","22","9","12","9","12","0","11","18","17","18","17","0","11","64","22","47","19","17","11",
"1500000US490419751001","Block Group 1, Census Tract 9751, Sevier County, Utah","311","67","271","62","233","73","220","69","13","19","38","34","6","10","6","10","0","11","32","33","26","36","6","10","40","31","33","29","7","11",
