"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Family households","Margin of Error!!Total!!Family households","Estimate!!Total!!Family households!!Married-couple family","Margin of Error!!Total!!Family households!!Married-couple family","Estimate!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Owner-occupied housing units","Estimate!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Married-couple family!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family","Margin of Error!!Total!!Family households!!Other family","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Male householder, no wife present!!Renter-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Owner-occupied housing units","Estimate!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Margin of Error!!Total!!Family households!!Other family!!Female householder, no husband present!!Renter-occupied housing units","Estimate!!Total!!Nonfamily households","Margin of Error!!Total!!Nonfamily households","Estimate!!Total!!Nonfamily households!!Owner-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Owner-occupied housing units","Estimate!!Total!!Nonfamily households!!Renter-occupied housing units","Margin of Error!!Total!!Nonfamily households!!Renter-occupied housing units",
"1500000US490572019001","Block Group 1, Census Tract 2019, Weber County, Utah","442","44","300","61","169","61","74","33","95","61","131","49","41","39","35","38","6","9","90","34","39","26","51","25","142","54","40","24","102","54",
"1500000US490572020001","Block Group 1, Census Tract 2020, Weber County, Utah","674","121","491","119","391","115","263","92","128","95","100","63","40","49","0","11","40","49","60","44","40","39","20","23","183","64","61","41","122","52",
"1500000US490572020002","Block Group 2, Census Tract 2020, Weber County, Utah","603","85","525","89","509","92","492","92","17","27","16","25","16","25","16","25","0","11","0","11","0","11","0","11","78","53","78","53","0","11",
"1500000US490572020003","Block Group 3, Census Tract 2020, Weber County, Utah","680","116","431","117","418","119","366","109","52","61","13","20","13","20","13","20","0","11","0","11","0","11","0","11","249","107","67","36","182","102",
"1500000US490572101001","Block Group 1, Census Tract 2101, Weber County, Utah","1151","190","848","153","800","145","753","144","47","42","48","48","25","40","25","40","0","11","23","27","10","16","13","23","303","144","156","100","147","120",
"1500000US490572101002","Block Group 2, Census Tract 2101, Weber County, Utah","942","167","866","162","789","160","756","160","33","36","77","56","40","37","22","24","18","27","37","40","0","11","37","40","76","60","56","51","20","32",
"1500000US490572101003","Block Group 3, Census Tract 2101, Weber County, Utah","399","69","333","66","295","66","263","67","32","27","38","24","26","23","24","23","2","3","12","9","12","9","0","11","66","32","64","32","2","5",
"1500000US490572102011","Block Group 1, Census Tract 2102.01, Weber County, Utah","628","81","590","82","539","74","539","74","0","11","51","41","17","28","17","28","0","11","34","29","34","29","0","11","38","26","38","26","0","11",
"1500000US490572102012","Block Group 2, Census Tract 2102.01, Weber County, Utah","368","76","357","79","258","71","227","71","31","39","99","69","25","25","8","13","17","23","74","67","74","67","0","11","11","14","11","14","0","11",
"1500000US490572102013","Block Group 3, Census Tract 2102.01, Weber County, Utah","322","51","277","54","254","46","235","54","19","29","23","33","23","33","23","33","0","11","0","11","0","11","0","11","45","31","45","31","0","11",
"1500000US490572102031","Block Group 1, Census Tract 2102.03, Weber County, Utah","436","76","336","76","314","74","314","74","0","11","22","21","0","11","0","11","0","11","22","21","17","19","5","8","100","63","62","47","38","53",
"1500000US490572102032","Block Group 2, Census Tract 2102.03, Weber County, Utah","455","92","353","96","287","84","250","83","37","33","66","59","46","57","46","57","0","11","20","24","6","10","14","24","102","61","40","32","62","54",
"1500000US490572102041","Block Group 1, Census Tract 2102.04, Weber County, Utah","766","101","525","92","475","91","382","75","93","62","50","45","23","30","23","30","0","11","27","31","27","31","0","11","241","89","176","76","65","66",
"1500000US490572102042","Block Group 2, Census Tract 2102.04, Weber County, Utah","722","102","606","104","520","87","492","87","28","27","86","69","0","11","0","11","0","11","86","69","30","35","56","64","116","72","92","64","24","38",
"1500000US490572103021","Block Group 1, Census Tract 2103.02, Weber County, Utah","257","65","225","66","165","55","165","55","0","11","60","45","43","44","31","49","12","20","17","19","6","12","11","19","32","19","32","19","0","11",
"1500000US490572103022","Block Group 2, Census Tract 2103.02, Weber County, Utah","1118","175","866","188","641","166","520","133","121","91","225","115","75","76","36","36","39","61","150","91","138","89","12","20","252","99","153","75","99","76",
"1500000US490572103023","Block Group 3, Census Tract 2103.02, Weber County, Utah","966","140","808","132","673","115","576","118","97","82","135","89","13","22","13","22","0","11","122","87","80","62","42","61","158","85","137","88","21","32",
"1500000US490572103024","Block Group 4, Census Tract 2103.02, Weber County, Utah","267","89","191","85","151","80","138","81","13","20","40","38","11","18","11","18","0","11","29","33","29","33","0","11","76","61","76","61","0","11",
"1500000US490572103031","Block Group 1, Census Tract 2103.03, Weber County, Utah","762","92","694","98","623","103","623","103","0","11","71","53","15","25","15","25","0","11","56","47","56","47","0","11","68","44","51","41","17","15",
"1500000US490572103032","Block Group 2, Census Tract 2103.03, Weber County, Utah","560","94","510","100","471","97","430","87","41","59","39","60","0","11","0","11","0","11","39","60","39","60","0","11","50","40","50","40","0","11",
"1500000US490572103033","Block Group 3, Census Tract 2103.03, Weber County, Utah","342","86","333","88","319","86","319","86","0","11","14","24","14","24","14","24","0","11","0","11","0","11","0","11","9","15","9","15","0","11",
"1500000US490572103034","Block Group 4, Census Tract 2103.03, Weber County, Utah","338","78","297","80","243","70","227","68","16","25","54","54","12","20","12","20","0","11","42","50","14","22","28","45","41","38","41","38","0","11",
"1500000US490572103041","Block Group 1, Census Tract 2103.04, Weber County, Utah","713","93","645","91","607","88","579","84","28","29","38","46","13","22","0","11","13","22","25","40","0","11","25","40","68","40","68","40","0","11",
"1500000US490572103042","Block Group 2, Census Tract 2103.04, Weber County, Utah","410","83","263","78","249","79","188","67","61","46","14","16","0","11","0","11","0","11","14","16","14","16","0","11","147","61","147","61","0","11",
"1500000US490572104021","Block Group 1, Census Tract 2104.02, Weber County, Utah","1043","86","888","83","812","82","775","97","37","43","76","51","43","45","36","44","7","11","33","26","15","17","18","19","155","66","127","55","28","34",
"1500000US490572104022","Block Group 2, Census Tract 2104.02, Weber County, Utah","765","72","625","81","502","71","449","67","53","35","123","56","61","46","42","42","19","20","62","38","20","15","42","36","140","71","73","53","67","49",
"1500000US490572104031","Block Group 1, Census Tract 2104.03, Weber County, Utah","470","93","427","97","413","101","413","101","0","11","14","22","0","11","0","11","0","11","14","22","14","22","0","11","43","34","27","23","16","25",
"1500000US490572104032","Block Group 2, Census Tract 2104.03, Weber County, Utah","228","62","221","64","197","63","190","65","7","11","24","27","24","27","24","27","0","11","0","11","0","11","0","11","7","12","0","11","7","12",
"1500000US490572104033","Block Group 3, Census Tract 2104.03, Weber County, Utah","473","94","461","97","397","89","376","94","21","19","64","65","57","63","57","63","0","11","7","11","7","11","0","11","12","15","12","15","0","11",
"1500000US490572104034","Block Group 4, Census Tract 2104.03, Weber County, Utah","833","118","551","108","526","106","526","106","0","11","25","29","25","29","25","29","0","11","0","11","0","11","0","11","282","77","282","77","0","11",
"1500000US490572104035","Block Group 5, Census Tract 2104.03, Weber County, Utah","553","110","517","118","483","115","472","112","11","17","34","37","16","25","16","25","0","11","18","27","18","27","0","11","36","32","36","32","0","11",
"1500000US490572104041","Block Group 1, Census Tract 2104.04, Weber County, Utah","296","43","224","53","182","58","176","57","6","9","42","31","21","24","21","24","0","11","21","22","4","6","17","20","72","43","40","34","32","29",
"1500000US490572104042","Block Group 2, Census Tract 2104.04, Weber County, Utah","342","45","298","45","261","44","258","44","3","4","37","19","12","10","12","10","0","11","25","16","25","16","0","11","44","22","38","17","6","12",
"1500000US490572105041","Block Group 1, Census Tract 2105.04, Weber County, Utah","631","103","565","98","455","103","455","103","0","11","110","59","0","11","0","11","0","11","110","59","110","59","0","11","66","57","49","51","17","26",
"1500000US490572105042","Block Group 2, Census Tract 2105.04, Weber County, Utah","815","111","704","115","624","127","605","125","19","31","80","68","30","30","30","30","0","11","50","61","50","61","0","11","111","61","111","61","0","11",
"1500000US490572105043","Block Group 3, Census Tract 2105.04, Weber County, Utah","1242","167","1017","154","930","140","915","142","15","24","87","71","45","59","45","59","0","11","42","39","42","39","0","11","225","140","225","140","0","11",
"1500000US490572105051","Block Group 1, Census Tract 2105.05, Weber County, Utah","601","74","539","74","489","74","450","83","39","48","50","40","13","21","13","21","0","11","37","32","37","32","0","11","62","48","62","48","0","11",
"1500000US490572105052","Block Group 2, Census Tract 2105.05, Weber County, Utah","607","118","487","109","387","106","284","88","103","77","100","75","57","57","35","42","22","37","43","49","5","9","38","48","120","55","68","46","52","40",
"1500000US490572105053","Block Group 3, Census Tract 2105.05, Weber County, Utah","911","116","708","107","634","101","620","105","14","19","74","50","15","18","8","14","7","11","59","54","19","29","40","46","203","88","159","75","44","54",
"1500000US490572105061","Block Group 1, Census Tract 2105.06, Weber County, Utah","1450","136","1293","136","1136","139","1047","141","89","72","157","78","8","13","8","13","0","16","149","78","93","61","56","48","157","71","128","65","29","24",
"1500000US490572105062","Block Group 2, Census Tract 2105.06, Weber County, Utah","1359","164","726","160","411","130","344","133","67","53","315","144","88","76","88","76","0","11","227","121","140","103","87","65","633","176","309","120","324","135",
"1500000US490572105063","Block Group 3, Census Tract 2105.06, Weber County, Utah","806","128","791","128","624","129","624","129","0","11","167","106","103","96","80","87","23","38","64","42","64","42","0","11","15","23","15","23","0","11",
"1500000US490572105081","Block Group 1, Census Tract 2105.08, Weber County, Utah","646","56","553","54","422","88","397","92","25","27","131","80","60","67","60","67","0","11","71","54","71","54","0","11","93","44","93","44","0","11",
"1500000US490572105091","Block Group 1, Census Tract 2105.09, Weber County, Utah","802","89","663","110","611","109","553","114","58","57","52","43","24","29","24","29","0","11","28","31","28","31","0","11","139","81","97","59","42","64",
"1500000US490572105092","Block Group 2, Census Tract 2105.09, Weber County, Utah","628","96","529","91","389","113","389","113","0","11","140","79","33","33","12","19","21","26","107","73","79","65","28","46","99","55","99","55","0","11",
"1500000US490572105101","Block Group 1, Census Tract 2105.10, Weber County, Utah","608","72","534","77","514","83","507","82","7","12","20","30","20","30","20","30","0","11","0","11","0","11","0","11","74","91","74","91","0","11",
"1500000US490572105102","Block Group 2, Census Tract 2105.10, Weber County, Utah","421","73","380","75","306","66","306","66","0","11","74","51","18","30","18","30","0","11","56","53","35","39","21","32","41","38","41","38","0","11",
"1500000US490572105111","Block Group 1, Census Tract 2105.11, Weber County, Utah","780","109","609","102","423","117","400","121","23","22","186","79","88","74","19","23","69","67","98","53","98","53","0","11","171","75","79","49","92","64",
"1500000US490572105112","Block Group 2, Census Tract 2105.11, Weber County, Utah","597","117","438","124","264","97","256","96","8","14","174","95","47","66","47","66","0","11","127","67","127","67","0","11","159","85","100","59","59","64",
"1500000US490572105121","Block Group 1, Census Tract 2105.12, Weber County, Utah","630","127","408","103","317","69","223","66","94","53","91","92","17","25","17","25","0","11","74","89","17","28","57","85","222","90","68","46","154","85",
"1500000US490572105122","Block Group 2, Census Tract 2105.12, Weber County, Utah","435","91","295","69","248","64","201","51","47","48","47","33","18","24","0","11","18","24","29","24","21","20","8","14","140","82","42","37","98","73",
"1500000US490572105123","Block Group 3, Census Tract 2105.12, Weber County, Utah","651","124","468","108","343","100","271","98","72","61","125","62","45","57","7","12","38","56","80","60","42","37","38","47","183","82","129","60","54","68",
"1500000US490572106001","Block Group 1, Census Tract 2106, Weber County, Utah","620","125","307","81","226","81","226","81","0","11","81","47","11","19","11","19","0","11","70","41","70","41","0","11","313","124","256","101","57","93",
"1500000US490572106002","Block Group 2, Census Tract 2106, Weber County, Utah","514","91","450","90","418","88","393","89","25","23","32","39","17","30","17","30","0","11","15","26","15","26","0","11","64","56","64","56","0","11",
"1500000US490572106003","Block Group 3, Census Tract 2106, Weber County, Utah","637","180","513","175","339","133","202","76","137","115","174","160","0","11","0","11","0","11","174","160","124","147","50","71","124","106","10","17","114","104",
"1500000US490572106004","Block Group 4, Census Tract 2106, Weber County, Utah","365","106","251","95","251","95","149","60","102","89","0","11","0","11","0","11","0","11","0","11","0","11","0","11","114","93","97","92","17","27",
"1500000US490572106005","Block Group 5, Census Tract 2106, Weber County, Utah","363","92","220","73","168","54","132","47","36","34","52","58","0","11","0","11","0","11","52","58","52","58","0","11","143","89","143","89","0","11",
