"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490351143002","Block Group 2, Census Tract 1143, Salt Lake County, Utah","1108","264","465","222","141","97","324","206","0","11","0","11","0","11","329","159","225","122","45","53","59","87","0","11","314","203","226","181","0","11","88","87","0","11",
"1500000US490351143003","Block Group 3, Census Tract 1143, Salt Lake County, Utah","1042","229","644","188","340","125","304","183","0","11","0","11","0","11","224","141","152","129","0","11","53","59","19","32","174","154","33","56","0","11","23","41","118","135",
"1500000US490351143004","Block Group 4, Census Tract 1143, Salt Lake County, Utah","2936","313","2163","360","1488","282","675","246","130","101","0","18","130","101","264","156","114","96","23","37","127","130","0","18","379","229","232","192","125","141","22","36","0","18",
"1500000US490351145001","Block Group 1, Census Tract 1145, Salt Lake County, Utah","546","95","318","78","204","72","114","42","42","38","16","26","26","42","109","59","40","42","45","39","15","17","9","15","77","43","32","38","19","20","26","24","0","11",
"1500000US490351145002","Block Group 2, Census Tract 1145, Salt Lake County, Utah","281","81","128","54","62","39","66","43","30","35","30","35","0","11","25","23","19","21","0","11","6","10","0","11","98","74","28","44","30","45","10","16","30","36",
"1500000US490351145003","Block Group 3, Census Tract 1145, Salt Lake County, Utah","1452","129","778","148","495","127","283","96","83","66","24","38","59","53","360","121","110","61","164","92","72","52","14","16","231","83","136","66","7","12","42","41","46","44",
"1500000US490351146001","Block Group 1, Census Tract 1146, Salt Lake County, Utah","576","103","416","94","173","86","243","102","0","11","0","11","0","11","138","68","82","57","0","11","39","45","17","26","22","35","22","35","0","11","0","11","0","11",
"1500000US490351146002","Block Group 2, Census Tract 1146, Salt Lake County, Utah","778","129","556","114","269","80","287","109","35","41","17","29","18","29","85","67","0","11","51","56","34","43","0","11","102","71","81","64","21","34","0","11","0","11",
"1500000US490351146003","Block Group 3, Census Tract 1146, Salt Lake County, Utah","698","117","578","105","215","75","363","92","0","11","0","11","0","11","81","72","64","65","17","28","0","11","0","11","39","53","0","11","0","11","39","53","0","11",
"1500000US490351147001","Block Group 1, Census Tract 1147, Salt Lake County, Utah","736","110","327","99","202","89","125","52","42","38","28","36","14","16","198","73","52","41","65","48","73","45","8","13","169","90","133","82","0","11","36","52","0","11",
"1500000US490351147002","Block Group 2, Census Tract 1147, Salt Lake County, Utah","751","102","402","103","175","72","227","91","21","34","0","11","21","34","198","74","82","42","7","13","83","63","26","26","130","59","83","50","25","42","22","20","0","11",
"1500000US490351148001","Block Group 1, Census Tract 1148, Salt Lake County, Utah","562","61","490","75","169","67","321","60","8","14","0","11","8","14","44","30","36","25","8","14","0","11","0","11","20","24","0","11","0","11","20","24","0","11",
"1500000US490351148002","Block Group 2, Census Tract 1148, Salt Lake County, Utah","319","44","248","52","76","46","172","50","32","26","0","11","32","26","9","13","9","13","0","11","0","11","0","11","30","27","20","22","0","11","10","16","0","11",
"1500000US490351148003","Block Group 3, Census Tract 1148, Salt Lake County, Utah","351","62","247","64","106","48","141","47","0","11","0","11","0","11","40","28","40","28","0","11","0","11","0","11","64","37","42","31","0","11","13","19","9","15",
"1500000US490351151061","Block Group 1, Census Tract 1151.06, Salt Lake County, Utah","4264","268","3332","261","2296","194","1036","193","117","95","47","44","70","84","512","169","132","80","175","94","173","114","32","34","303","159","263","152","20","32","0","18","20","32",
"1500000US490351152091","Block Group 1, Census Tract 1152.09, Salt Lake County, Utah","1584","139","1307","129","745","113","562","114","0","16","0","16","0","16","178","63","127","49","27","29","24","33","0","16","99","58","20","21","46","42","21","32","12","19",
"1500000US490351152092","Block Group 2, Census Tract 1152.09, Salt Lake County, Utah","1512","144","890","163","568","142","322","107","223","112","141","88","82","70","283","117","135","90","113","84","35","34","0","16","116","89","68","71","48","57","0","16","0","16",
"1500000US490359800001","Block Group 1, Census Tract 9800, Salt Lake County, Utah","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US490379420001","Block Group 1, Census Tract 9420, San Juan County, Utah","479","45","213","40","66","21","147","36","37","16","26","14","11","10","148","30","41","16","41","15","66","20","0","11","81","24","43","16","15","8","23","14","0","11",
"1500000US490379420002","Block Group 2, Census Tract 9420, San Juan County, Utah","441","44","181","33","63","21","118","28","42","17","23","11","19","13","153","27","49","14","27","12","77","20","0","11","65","18","52","18","0","11","13","9","0","11",
"1500000US490379421001","Block Group 1, Census Tract 9421, San Juan County, Utah","476","50","157","42","43","20","114","36","46","21","31","16","15","13","169","39","71","28","18","13","80","27","0","11","104","33","77","28","8","10","15","13","4","6",
"1500000US490379421002","Block Group 2, Census Tract 9421, San Juan County, Utah","177","34","62","23","20","11","42","22","12","12","8","10","4","6","91","27","48","19","19","13","24","13","0","11","12","10","8","8","0","11","4","6","0","11",
"1500000US490379781001","Block Group 1, Census Tract 9781, San Juan County, Utah","523","125","328","114","70","54","258","102","9","12","0","11","9","12","60","54","37","50","23","37","0","11","0","11","126","96","99","87","0","11","0","11","27","38",
"1500000US490379781002","Block Group 2, Census Tract 9781, San Juan County, Utah","415","85","329","88","198","66","131","68","5","12","5","12","0","11","63","51","34","36","8","15","21","34","0","11","18","20","8","13","10","16","0","11","0","11",
"1500000US490379781003","Block Group 3, Census Tract 9781, San Juan County, Utah","413","106","236","98","104","57","132","82","0","11","0","11","0","11","108","61","48","40","49","45","0","11","11","17","69","47","45","46","0","11","8","9","16","27",
"1500000US490379782001","Block Group 1, Census Tract 9782, San Juan County, Utah","125","44","35","24","0","11","35","24","5","9","5","9","0","11","81","38","36","18","14","14","31","33","0","11","4","6","4","6","0","11","0","11","0","11",
"1500000US490379782002","Block Group 2, Census Tract 9782, San Juan County, Utah","333","69","222","55","97","38","125","52","12","10","12","10","0","11","84","42","42","28","31","27","11","16","0","11","15","18","8","13","0","11","0","11","7","12",
"1500000US490379782003","Block Group 3, Census Tract 9782, San Juan County, Utah","569","87","388","88","152","63","236","67","29","28","24","27","5","7","107","45","80","40","13","16","14","15","0","11","45","37","45","37","0","11","0","11","0","11",
"1500000US490379782004","Block Group 4, Census Tract 9782, San Juan County, Utah","360","86","164","60","118","54","46","29","29","31","29","31","0","11","116","62","98","60","8","11","10","11","0","11","51","46","12","18","0","11","32","43","7","10",
"1500000US490399721001","Block Group 1, Census Tract 9721, Sanpete County, Utah","515","146","411","146","197","100","214","109","0","11","0","11","0","11","62","47","52","47","0","11","10","9","0","11","42","48","42","48","0","11","0","11","0","11",
"1500000US490399721002","Block Group 2, Census Tract 9721, Sanpete County, Utah","343","77","223","61","86","38","137","49","0","11","0","11","0","11","92","42","56","28","4","7","32","29","0","11","28","25","28","25","0","11","0","11","0","11",
"1500000US490399721003","Block Group 3, Census Tract 9721, Sanpete County, Utah","475","91","307","85","70","35","237","79","0","11","0","11","0","11","125","78","79","70","38","33","8","9","0","11","43","33","26","16","0","11","17","26","0","11",
"1500000US490399721004","Block Group 4, Census Tract 9721, Sanpete County, Utah","375","82","246","67","58","24","188","67","10","16","0","11","10","16","59","35","44","31","0","11","15","18","0","11","60","39","43","33","13","20","4","7","0","11",
"1500000US490399721005","Block Group 5, Census Tract 9721, Sanpete County, Utah","400","88","245","60","129","57","116","36","0","11","0","11","0","11","86","49","73","50","5","8","8","10","0","11","69","43","44","31","0","11","25","29","0","11",
"1500000US490399721006","Block Group 6, Census Tract 9721, Sanpete County, Utah","613","108","457","94","110","52","347","84","9","9","4","6","5","8","76","35","31","18","5","5","40","31","0","11","71","35","32","23","10","10","29","22","0","11",
"1500000US490399722001","Block Group 1, Census Tract 9722, Sanpete County, Utah","671","81","517","87","211","70","306","81","7","7","7","7","0","11","100","47","72","40","21","22","4","4","3","4","47","20","43","20","0","11","2","3","2","3",
"1500000US490399722002","Block Group 2, Census Tract 9722, Sanpete County, Utah","490","75","370","64","178","57","192","52","14","23","0","11","14","23","54","28","36","19","15","19","3","5","0","11","52","31","39","24","2","5","11","17","0","11",
"1500000US490399723001","Block Group 1, Census Tract 9723, Sanpete County, Utah","289","83","190","75","135","69","55","32","13","16","9","14","4","8","51","43","39","41","5","8","7","11","0","11","35","47","35","47","0","11","0","11","0","11",
"1500000US490399723002","Block Group 2, Census Tract 9723, Sanpete County, Utah","252","92","171","71","91","44","80","41","10","16","10","16","0","11","39","32","26","25","0","11","13","16","0","11","32","27","32","27","0","11","0","11","0","11",
"1500000US490399723003","Block Group 3, Census Tract 9723, Sanpete County, Utah","550","85","394","80","238","71","156","56","11","17","0","11","11","17","72","39","43","36","5","7","24","24","0","11","73","42","62","39","11","19","0","11","0","11",
"1500000US490399723004","Block Group 4, Census Tract 9723, Sanpete County, Utah","133","57","104","47","66","40","38","28","0","11","0","11","0","11","10","13","10","13","0","11","0","11","0","11","19","19","19","19","0","11","0","11","0","11",
"1500000US490399724001","Block Group 1, Census Tract 9724, Sanpete County, Utah","264","90","184","89","125","74","59","52","23","27","12","19","11","19","34","29","29","28","5","8","0","11","0","11","23","25","0","11","0","11","23","25","0","11",
"1500000US490399724002","Block Group 2, Census Tract 9724, Sanpete County, Utah","375","98","174","74","98","71","76","40","0","11","0","11","0","11","154","78","154","78","0","11","0","11","0","11","47","32","27","24","11","20","9","16","0","11",
"1500000US490399724003","Block Group 3, Census Tract 9724, Sanpete County, Utah","596","109","315","88","184","89","131","55","15","23","0","11","15","23","226","92","17","20","23","29","25","39","161","73","40","49","0","11","30","46","0","11","10","17",
"1500000US490399724004","Block Group 4, Census Tract 9724, Sanpete County, Utah","834","140","554","103","336","99","218","55","0","11","0","11","0","11","151","104","113","96","25","29","0","11","13","21","129","71","97","68","0","11","29","36","3","6",
"1500000US490399725001","Block Group 1, Census Tract 9725, Sanpete County, Utah","537","68","396","64","210","60","186","46","0","11","0","11","0","11","121","43","89","42","15","13","12","10","5","8","20","13","16","11","0","11","4","6","0","11",
"1500000US490399725002","Block Group 2, Census Tract 9725, Sanpete County, Utah","630","94","468","90","198","74","270","70","13","15","0","11","13","15","76","32","59","28","4","6","10","12","3","5","73","41","59","38","0","11","10","9","4","6",
"1500000US490399725003","Block Group 3, Census Tract 9725, Sanpete County, Utah","301","64","219","59","63","22","156","55","6","8","0","11","6","8","39","18","25","14","8","9","5","5","1","3","37","18","32","16","5","8","0","11","0","11",
"1500000US490419751001","Block Group 1, Census Tract 9751, Sevier County, Utah","307","63","171","52","56","24","115","51","6","10","6","10","0","11","62","34","35","20","24","29","3","5","0","11","68","35","44","28","0","11","24","18","0","11",
"1500000US490419751002","Block Group 2, Census Tract 9751, Sevier County, Utah","524","70","328","68","166","60","162","39","16","13","6","9","10","10","47","31","38","29","4","7","0","11","5","7","133","44","95","41","6","9","27","21","5","9",
